,Time,X,Y,X Vel,Y Vel,Yaw
89,13.260477,1034.4903564453125,5.536677837371826,16.27476692199707,-2.700230360031128,-9.459118843078613
90,13.432141,1036.1358642578125,5.265176773071289,16.583410263061523,-2.718674659729004,-9.33180046081543
91,13.59398,1036.1358642578125,5.265176773071289,16.583410263061523,-2.718674659729004,-9.33180046081543
92,13.772519,1037.8118896484375,4.991847038269043,16.889280319213867,-2.7301576137542725,-9.185497283935547
93,13.942524,1039.518310546875,4.7173333168029785,17.191852569580078,-2.7382349967956543,-9.035473823547363
94,14.111505,1041.2547607421875,4.441927909851074,17.490705490112305,-2.746015787124634,-8.893932342529297
95,14.280185,1043.0208740234375,4.165621280670166,17.78565788269043,-2.7560763359069824,-8.76990795135498
96,14.450701,1043.0208740234375,4.165621280670166,17.78565788269043,-2.7560763359069824,-8.76990795135498
97,14.617198,1044.816162109375,3.888153314590454,18.07683563232422,-2.7704062461853027,-8.669320106506348
98,14.801749,1046.6405029296875,3.6090776920318604,18.3643741607666,-2.79034686088562,-8.595165252685547
99,15.000262,1048.4932861328125,3.3278262615203857,18.6484317779541,-2.8166160583496094,-8.547983169555664
100,15.175018,1050.3743896484375,3.0437703132629395,18.929183959960938,-2.8493685722351074,-8.526285171508789
101,15.346959,1052.283447265625,2.7562785148620605,19.20683479309082,-2.888280153274536,-8.527079582214355
102,15.540921,1054.2200927734375,2.4647576808929443,19.481605529785156,-2.932654857635498,-8.546243667602539
103,15.726208,1054.2200927734375,2.4647576808929443,19.481605529785156,-2.932654857635498,-8.546243667602539
104,15.903475,1056.184326171875,2.168691396713257,19.75372314453125,-2.9815313816070557,-8.579263687133789
105,16.091479,1058.1754150390625,1.867663025856018,20.023435592651367,-3.033787965774536,-8.621438980102539
106,16.279819,1060.1888427734375,1.5411590337753296,20.210914611816406,-3.4540905952453613,-9.231640815734863
107,16.469408,1062.222412109375,1.1811131238937378,20.397417068481445,-3.8619747161865234,-10.496231079101562
108,16.647924,1064.273681640625,0.7791574597358704,20.551788330078125,-4.361332893371582,-12.135272979736328
109,16.832336,1066.3392333984375,0.3250974118709564,20.67320442199707,-4.932399749755859,-13.958820343017578
110,17.041033,1068.4158935546875,-0.18730197846889496,20.77058219909668,-5.534834384918213,-15.796524047851562
111,17.247637,1070.501953125,-0.7603356242179871,20.855052947998047,-6.133912086486816,-17.500896453857422
112,17.444549,1070.501953125,-0.7603356242179871,20.855052947998047,-6.133912086486816,-17.500896453857422
113,17.641992,1072.596435546875,-1.3926398754119873,20.94070053100586,-6.696249008178711,-18.956546783447266
114,17.843363,1074.7000732421875,-2.0794832706451416,21.042409896850586,-7.192148208618164,-20.081270217895508
115,18.047183,1076.815185546875,-2.8132503032684326,21.17345428466797,-7.5974860191345215,-20.826679229736328
116,18.25173,1078.9447021484375,-3.5841100215911865,21.343168258666992,-7.895541667938232,-21.1789493560791
117,18.449746,1081.0927734375,-4.380879878997803,21.55504035949707,-8.078898429870605,-21.15764617919922
118,18.648506,1083.2635498046875,-5.192038536071777,21.806476593017578,-8.15035343170166,-20.81209945678711
119,18.843693,1085.46044921875,-6.006755352020264,22.09040641784668,-8.12222671508789,-20.213497161865234
120,19.041542,1087.6864013671875,-6.815736770629883,22.397600173950195,-8.013493537902832,-19.444154739379883
121,19.252331,1089.943603515625,-7.611753463745117,22.718534469604492,-7.846768856048584,-18.587345123291016
122,19.482125,1092.232666015625,-8.389893531799316,23.044633865356445,-7.645818710327148,-17.720073699951172
123,19.700064,1094.5543212890625,-9.147597312927246,23.368791580200195,-7.433814525604248,-16.908708572387695
124,19.911162,1096.9080810546875,-9.884560585021973,23.685489654541016,-7.23209285736084,-16.206253051757812
125,20.132151,1099.2928466796875,-10.60251522064209,23.990617752075195,-7.05916166305542,-15.650924682617188
126,20.344366,1101.7000732421875,-11.32811164855957,24.14236831665039,-7.35463809967041,-15.921645164489746
127,20.57094,1104.1239013671875,-12.078144073486328,24.265365600585938,-7.728226184844971,-17.190990447998047
128,20.788116,1106.5572509765625,-12.87072467803955,24.30289649963379,-8.29613971710205,-19.150793075561523
129,21.009485,1108.990478515625,-13.726293563842773,24.24742317199707,-9.030488967895508,-21.54921531677246
130,21.229405,1111.4146728515625,-14.659724235534668,24.111745834350586,-9.871535301208496,-24.14423370361328
131,21.449906,1113.8223876953125,-15.68001651763916,23.914894104003906,-10.765485763549805,-26.71534538269043
132,21.678765,1116.208740234375,-16.790834426879883,23.683229446411133,-11.662663459777832,-29.0765380859375
133,21.897831,1118.5712890625,-17.990921020507812,23.44890785217285,-12.51781940460205,-31.07637596130371
134,22.106823,1120.9114990234375,-19.274463653564453,23.24789047241211,-13.288999557495117,-32.59700012207031
135,22.334344,1123.2342529296875,-20.63134002685547,23.116910934448242,-13.936702728271484,-33.55574035644531
136,22.551033,1125.548095703125,-22.04743766784668,23.088130950927734,-14.425616264343262,-33.91129684448242
137,22.776209,1127.8643798828125,-23.505226135253906,23.18267059326172,-14.728006362915039,-33.67045211791992
138,22.996262,1130.1954345703125,-24.98499870300293,23.402057647705078,-14.831881523132324,-32.893699645996094
139,23.215948,1132.5531005859375,-26.46702766418457,23.727880477905273,-14.748726844787598,-31.693557739257812
140,23.439303,1134.9464111328125,-27.933685302734375,24.13181495666504,-14.50711727142334,-30.209232330322266
141,23.653603,1137.3819580078125,-29.370750427246094,24.584606170654297,-14.143831253051758,-28.577722549438477
142,23.879613,1139.853759765625,-30.78835678100586,24.88259506225586,-14.07331657409668,-27.532302856445312
143,24.092787,1142.3587646484375,-32.1925048828125,25.16946792602539,-14.017534255981445,-27.392595291137695
144,24.30548,1144.8896484375,-33.595909118652344,25.356958389282227,-14.140046119689941,-28.062335968017578
145,24.524148,1147.43408203125,-35.020267486572266,25.41366958618164,-14.47765064239502,-29.433198928833008
146,24.74172,1149.9781494140625,-36.487152099609375,25.33551025390625,-15.007463455200195,-31.322071075439453
147,24.958616,1152.5084228515625,-38.014102935791016,25.134490966796875,-15.682761192321777,-33.51606750488281
148,25.183964,1155.013671875,-39.613338470458984,24.83538055419922,-16.44965171813965,-35.81253433227539
149,25.403739,1157.4852294921875,-41.291893005371094,24.469640731811523,-17.258304595947266,-38.032203674316406
150,25.628401,1159.9180908203125,-43.05217742919922,24.073158264160156,-18.06534194946289,-40.02397155761719
151,25.856998,1162.31103515625,-44.89250946044922,23.685348510742188,-18.832674026489258,-41.66480255126953
152,26.079646,1164.666748046875,-46.807464599609375,23.347938537597656,-19.52556610107422,-42.859596252441406
153,26.330413,1166.9913330078125,-48.78731918334961,23.079097747802734,-20.091115951538086,-43.54233169555664
154,26.561021,1169.290771484375,-50.81493377685547,22.874757766723633,-20.460683822631836,-43.68260955810547
155,26.793389,1171.5728759765625,-52.86922073364258,22.766618728637695,-20.611783981323242,-43.292755126953125
156,27.023098,1176.0789794921875,-57.02129364013672,22.341447830200195,-20.84544563293457,-42.93629455566406
157,27.246207,1178.306884765625,-59.09918212890625,22.15915298461914,-20.826650619506836,-43.15058517456055
158,27.487216,1180.5130615234375,-61.176048278808594,21.90550994873047,-20.833417892456055,-43.59404754638672
159,27.726095,1182.691650390625,-63.25381088256836,21.60338592529297,-20.85259246826172,-44.24977111816406
160,27.971641,1184.83740234375,-65.33475494384766,21.250141143798828,-20.894020080566406,-45.048221588134766
161,28.192999,1186.9453125,-67.42112731933594,20.85505485534668,-20.9532470703125,-45.91807556152344
162,28.420126,1189.011962890625,-69.51424407958984,20.433940887451172,-21.018747329711914,-46.78786087036133
163,28.644862,1191.0364990234375,-71.61485290527344,20.02281379699707,-21.097145080566406,-47.58994674682617
164,28.86917,1193.0233154296875,-73.72679901123047,19.6800537109375,-21.218400955200195,-48.260414123535156
165,29.0943,1194.9796142578125,-75.85332489013672,19.41745948791504,-21.360082626342773,-48.74900817871094
166,29.33657,1196.9140625,-77.9951171875,19.242219924926758,-21.49960708618164,-49.02645492553711
167,29.576585,1200.75244140625,-82.31758880615234,19.16326904296875,-21.706279754638672,-48.9351692199707
168,29.81783,1202.6572265625,-84.50498962402344,18.948408126831055,-22.00356674194336,-49.16923904418945
169,30.077994,1204.5482177734375,-86.71719360351562,18.777050018310547,-22.29143714904785,-49.9897575378418
170,30.309771,1206.420654296875,-88.9600601196289,18.525522232055664,-22.65442657470703,-51.229549407958984
171,30.53498,1208.2645263671875,-91.24187469482422,18.188596725463867,-23.084585189819336,-52.76435852050781
172,30.764994,1210.0714111328125,-93.56912994384766,17.779279708862305,-23.56253433227539,-54.450157165527344
173,31.008511,1211.834716796875,-95.94598388671875,17.319847106933594,-24.066356658935547,-56.14482116699219
174,31.258211,1215.2178955078125,-100.85320281982422,16.37754249572754,-25.064064025878906,-59.06840896606445
175,31.499868,1216.8404541015625,-103.3805923461914,15.966426849365234,-25.51970672607422,-60.10295486450195
176,31.756042,1218.4215087890625,-105.95369720458984,15.582802772521973,-25.95498275756836,-60.86229705810547
177,31.986818,1219.9735107421875,-108.56595611572266,15.374443054199219,-26.29755973815918,-61.2459831237793
178,32.229816,1221.50830078125,-111.20940399169922,15.272788047790527,-26.54667091369629,-61.181949615478516
179,32.464144,1223.036376953125,-113.86972045898438,15.279768943786621,-26.63427734375,-60.70735168457031
180,32.712431,1224.5694580078125,-116.5305404663086,15.400172233581543,-26.56314468383789,-59.88484191894531
181,32.965697,1227.62548828125,-121.83618927001953,15.189165115356445,-26.470726013183594,-59.45405578613281
182,33.236111,1229.1392822265625,-124.47479248046875,14.993915557861328,-26.398956298828125,-60.03435516357422
183,33.494544,1230.6300048828125,-127.10627746582031,14.698653221130371,-26.34686279296875,-60.97979736328125
184,33.740361,1232.082763671875,-129.7353057861328,14.247279167175293,-26.346405029296875,-62.222991943359375
185,33.987231,1233.4862060546875,-132.36517333984375,13.70281982421875,-26.366098403930664,-63.67692184448242
186,34.238611,1236.113525390625,-137.63394165039062,12.44154167175293,-26.444547653198242,-66.70492553710938
187,34.481801,1237.3319091796875,-140.2794647216797,11.825946807861328,-26.55307388305664,-68.04645538330078
188,34.748665,1238.4881591796875,-142.94020080566406,11.216877937316895,-26.71805191040039,-69.22254180908203
189,35.002408,1239.5914306640625,-145.6181640625,10.756387710571289,-26.8804874420166,-70.09864044189453
190,35.256402,1240.65234375,-148.3138885498047,10.401920318603516,-27.046417236328125,-70.56942749023438
191,35.512106,1242.683349609375,-153.75875854492188,9.817110061645508,-27.42193603515625,-70.80034637451172
192,35.761127,1243.65625,-156.5111083984375,9.555171012878418,-27.632396697998047,-71.3048095703125
